model_name,model_size_b,dataset_name,seed,source_stage,source_dir,module_name,module_short,module_role,module_class,module_leaf,layer_idx,num_layers_hint,normalized_depth,candidate_format,stage1_assignment,stage1_reason,observations,activation_outlier_score,input_outlier_score,output_outlier_score,input_outlier_score_mean,input_outlier_score_max,output_outlier_score_mean,output_outlier_score_max,int8_rel_mse,input_int8_rel_mse_mean,output_int8_rel_mse_mean,output_int4_rel_mse_mean,output_int8_saturation_mean,output_int4_saturation_mean,finite_fraction_min,baseline_loss_mean,perturbed_loss_mean,perturbation_delta,abs_perturbation_delta,max_batch_loss_delta_abs,has_perturbation,safe_label,safe_threshold,label_source
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_perturbation,perturbation_bf16_seed42,base_model.model.lm_head,base_model.model.lm_head,logits,Linear,lm_head,,24,,fake_int8_output,fp32,high-sensitivity reduction/output path,8,19.7650871277,19.7650871277,7.22767114639,19.2257249355,19.7650871277,6.56409925222,7.22767114639,0.00190445838962,0.00190445838962,0.000223607090447,0.0724831614643,1.00268323422e-06,2.8827143268e-06,1,1.75131380558,1.75387716293,0.00256335735321,0.00256335735321,0.00890648365021,1,1,0.005,perturbation_abs_threshold
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,smoke_signals_seed42,smoke_signals_seed42,base_model.model.model.layers.0.input_layernorm,layers.0.input_layernorm,norm,Qwen2RMSNorm,input_layernorm,0,1,,fake_int8_output,fp32,high-sensitivity reduction/output path,1,24.8319339752,6.04317235947,24.8319339752,6.04317235947,6.04317235947,24.8319339752,24.8319339752,0.00317848613486,0.00018857428222,0.00317848613486,0.302425116301,1.7438616851e-05,1.7438616851e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,smoke_signals_seed42,smoke_signals_seed42,base_model.model.model.layers.0.mlp.down_proj,layers.0.mlp.down_proj,mlp_projection,Linear,down_proj,0,1,,fake_int8_output,bf16,projection appears sensitive under activation probe,1,72.9548034668,72.9548034668,13.2850141525,72.9548034668,72.9548034668,13.2850141525,13.2850141525,0.0218428727239,0.0218428727239,0.000908552086912,0.22682389617,1.7438616851e-05,6.9754467404e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,smoke_signals_seed42,smoke_signals_seed42,base_model.model.model.layers.0.mlp.gate_proj,layers.0.mlp.gate_proj,mlp_projection,Linear,gate_proj,0,1,,fake_int8_output,bf16,projection appears sensitive under activation probe,1,18.7648601532,18.7648601532,9.20586967468,18.7648601532,18.7648601532,9.20586967468,9.20586967468,0.00182304228656,0.00182304228656,0.000438485789346,0.136469334364,3.21237666867e-06,9.63712955127e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,smoke_signals_seed42,smoke_signals_seed42,base_model.model.model.layers.0.mlp.up_proj,layers.0.mlp.up_proj,mlp_projection,Linear,up_proj,0,1,,fake_int8_output,bf16,projection appears sensitive under activation probe,1,18.7648601532,18.7648601532,12.4529037476,18.7648601532,18.7648601532,12.4529037476,12.4529037476,0.00182304228656,0.00182304228656,0.000799517612904,0.25109192729,3.21237666867e-06,3.21237666867e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.0.post_attention_layernorm,layers.0.post_attention_layernorm,norm,Qwen2RMSNorm,post_attention_layernorm,0,24,0,fake_int8_output,fp32,high-sensitivity reduction/output path,8,26.5200481415,26.5200481415,19.3507518768,24.7692716122,26.5200481415,18.6911330223,19.3507518768,0.00317427460686,0.00317427460686,0.00180543960596,0.510382086039,2.45230549467e-06,2.75203176443e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,smoke_signals_seed42,smoke_signals_seed42,base_model.model.model.layers.0.self_attn.k_proj,layers.0.self_attn.k_proj,attention_projection,Linear,k_proj,0,1,,fake_int8_output,bf16,projection appears sensitive under activation probe,1,24.8319339752,24.8319339752,4.0210146904,24.8319339752,24.8319339752,4.0210146904,4.0210146904,0.00317848613486,0.00317848613486,7.16949434718e-05,0.0207981336862,0.0050048828125,0.0157470703125,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,smoke_signals_seed42,smoke_signals_seed42,base_model.model.model.layers.0.self_attn.o_proj,layers.0.self_attn.o_proj,attention_projection,Linear,o_proj,0,1,,fake_int8_output,bf16,projection appears sensitive under activation probe,1,35.9192008972,15.4183492661,35.9192008972,15.4183492661,15.4183492661,35.9192008972,35.9192008972,0.00664424197748,0.00122535240371,0.00664424197748,0.294923812151,1.7438616851e-05,0.000139508934808,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,smoke_signals_seed42,smoke_signals_seed42,base_model.model.model.layers.0.self_attn.q_proj,layers.0.self_attn.q_proj,attention_projection,Linear,q_proj,0,1,,fake_int8_output,bf16,projection appears sensitive under activation probe,1,24.8319339752,24.8319339752,10.1534404755,24.8319339752,24.8319339752,10.1534404755,10.1534404755,0.00317848613486,0.00317848613486,0.000501315924339,0.106481954455,8.7193082436e-05,0.00111607147846,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,smoke_signals_seed42,smoke_signals_seed42,base_model.model.model.layers.0.self_attn.v_proj,layers.0.self_attn.v_proj,attention_projection,Linear,v_proj,0,1,,fake_int8_output,bf16,projection appears sensitive under activation probe,1,24.8319339752,24.8319339752,10.3064603806,24.8319339752,24.8319339752,10.3064603806,10.3064603806,0.00317848613486,0.00317848613486,0.000548533396795,0.161737442017,0.0003662109375,0.0006103515625,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.1.input_layernorm,layers.1.input_layernorm,norm,Qwen2RMSNorm,input_layernorm,1,24,0.0434782608696,fake_int8_output,fp32,high-sensitivity reduction/output path,8,18.5909385681,18.3233146667,18.5909385681,16.480116725,18.3233146667,17.9951117039,18.5909385681,0.00167268006771,0.00140768270649,0.00167268006771,0.408957131207,2.45230549467e-06,7.62939475862e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.1.mlp.down_proj,layers.1.mlp.down_proj,mlp_projection,Linear,down_proj,1,24,0.0434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,76.554069519,76.554069519,21.4999675751,55.0637745857,76.554069519,15.2894570827,21.4999675751,0.0156104611815,0.0156104611815,0.00123953571892,0.358366619796,2.45230549467e-06,0.000104904180404,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.1.mlp.gate_proj,layers.1.mlp.gate_proj,mlp_projection,Linear,gate_proj,1,24,0.0434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,15.2748117447,15.2748117447,7.99281597137,14.6291011572,15.2748117447,7.3905633688,7.99281597137,0.00110463789315,0.00110463789315,0.000281525753962,0.0924475491047,1.20464073916e-06,3.0116018479e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.1.mlp.up_proj,layers.1.mlp.up_proj,mlp_projection,Linear,up_proj,1,24,0.0434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,15.2748117447,15.2748117447,10.8879556656,14.6291011572,15.2748117447,9.23368811607,10.8879556656,0.00110463789315,0.00110463789315,0.000443228160293,0.145282220095,1.35522083156e-06,3.01160190475e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.1.post_attention_layernorm,layers.1.post_attention_layernorm,norm,Qwen2RMSNorm,post_attention_layernorm,1,24,0.0434782608696,fake_int8_output,fp32,high-sensitivity reduction/output path,8,20.9731369019,20.9731369019,15.2748117447,20.1598131657,20.9731369019,14.6291011572,15.2748117447,0.00210338926991,0.00210338926991,0.00110463789315,0.34967046231,2.45230549467e-06,7.62939492915e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.1.self_attn.k_proj,layers.1.self_attn.k_proj,attention_projection,Linear,k_proj,1,24,0.0434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,18.5909385681,18.5909385681,8.10555839539,17.9951117039,18.5909385681,8.04465919733,8.10555839539,0.00167268006771,0.00167268006771,0.000336126737238,0.020920367213,6.103515625e-05,0.0078125,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.1.self_attn.o_proj,layers.1.self_attn.o_proj,attention_projection,Linear,o_proj,1,24,0.0434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,18.2243976593,13.5556697845,18.2243976593,12.8399949074,13.5556697845,16.7705820799,18.2243976593,0.00145691429498,0.000851550721563,0.00145691429498,0.255333140492,2.45230549467e-06,4.41414997567e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.1.self_attn.q_proj,layers.1.self_attn.q_proj,attention_projection,Linear,q_proj,1,24,0.0434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,18.5909385681,18.5909385681,12.0478754044,17.9951117039,18.5909385681,11.5474073887,12.0478754044,0.00167268006771,0.00167268006771,0.000688755673764,0.160373520106,2.17982710637e-06,6.81195979269e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.1.self_attn.v_proj,layers.1.self_attn.v_proj,attention_projection,Linear,v_proj,1,24,0.0434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,18.5909385681,18.5909385681,11.2425355911,17.9951117039,18.5909385681,10.6569775343,11.2425355911,0.00167268006771,0.00167268006771,0.000587470385653,0.196429828182,1.52587890625e-05,0.000114440917969,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.10.input_layernorm,layers.10.input_layernorm,norm,Qwen2RMSNorm,input_layernorm,10,24,0.434782608696,fake_int8_output,fp32,high-sensitivity reduction/output path,8,643.213012695,643.213012695,25.1653442383,636.721000671,643.213012695,24.4415678978,25.1653442383,0.0821836255491,0.0821836255491,0.00302674641716,0.572202689946,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.10.mlp.down_proj,layers.10.mlp.down_proj,mlp_projection,Linear,down_proj,10,24,0.434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,33.4226570129,33.4226570129,13.5222921371,21.8233070374,33.4226570129,12.7411828041,13.5222921371,0.00251729274169,0.00251729274169,0.000841015244077,0.248772928491,2.17982710637e-06,2.45230549467e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.10.mlp.gate_proj,layers.10.mlp.gate_proj,mlp_projection,Linear,gate_proj,10,24,0.434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,26.0789909363,26.0789909363,7.07875394821,25.418135643,26.0789909363,6.41346895695,7.07875394821,0.00334300048416,0.00334300048416,0.000213293251363,0.0701525332406,1.35522083156e-06,1.06911867306e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.10.mlp.up_proj,layers.10.mlp.up_proj,mlp_projection,Linear,up_proj,10,24,0.434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,26.0789909363,26.0789909363,6.95993757248,25.418135643,26.0789909363,6.16915357113,6.95993757248,0.00334300048416,0.00334300048416,0.000197967652639,0.0650519425981,1.20464073916e-06,4.21624253022e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.10.post_attention_layernorm,layers.10.post_attention_layernorm,norm,Qwen2RMSNorm,post_attention_layernorm,10,24,0.434782608696,fake_int8_output,fp32,high-sensitivity reduction/output path,8,645.226257324,645.226257324,26.0789909363,639.362510681,645.226257324,25.418135643,26.0789909363,0.0834745690227,0.0834745690227,0.00334300048416,0.681009963155,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.10.self_attn.k_proj,layers.10.self_attn.k_proj,attention_projection,Linear,k_proj,10,24,0.434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,25.1653442383,25.1653442383,8.19524860382,24.4415678978,25.1653442383,7.78209722042,8.19524860382,0.00302674641716,0.00302674641716,0.000313031550832,0.0980312433094,1.52587890625e-05,6.67572021484e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.10.self_attn.o_proj,layers.10.self_attn.o_proj,attention_projection,Linear,o_proj,10,24,0.434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,29.5765800476,18.524269104,29.5765800476,13.0924921036,18.524269104,28.2607853413,29.5765800476,0.00412613525987,0.000902237283299,0.00412613525987,0.401876062155,2.17982710637e-06,2.45230549183e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.10.self_attn.q_proj,layers.10.self_attn.q_proj,attention_projection,Linear,q_proj,10,24,0.434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,25.1653442383,25.1653442383,10.839263916,24.4415678978,25.1653442383,10.654323101,10.839263916,0.00302674641716,0.00302674641716,0.000586929971178,0.131494488567,2.23432278972e-05,0.00107901442971,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.10.self_attn.v_proj,layers.10.self_attn.v_proj,attention_projection,Linear,v_proj,10,24,0.434782608696,fake_int8_output,bf16,projection appears sensitive under activation probe,8,25.1653442383,25.1653442383,6.28919792175,24.4415678978,25.1653442383,4.63579669595,6.28919792175,0.00302674641716,0.00302674641716,0.00011352124784,0.0374439354055,1.71661376953e-05,0.000175476074219,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.11.input_layernorm,layers.11.input_layernorm,norm,Qwen2RMSNorm,input_layernorm,11,24,0.478260869565,fake_int8_output,fp32,high-sensitivity reduction/output path,8,647.861450195,647.861450195,20.5387401581,642.231239319,647.861450195,18.2214677334,20.5387401581,0.0754073890857,0.0754073890857,0.00171561472234,0.378613911569,3.26974065956e-06,5.72204626792e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.11.mlp.down_proj,layers.11.mlp.down_proj,mlp_projection,Linear,down_proj,11,24,0.478260869565,fake_int8_output,bf16,projection appears sensitive under activation probe,8,30.760591507,30.760591507,12.0885457993,28.3256027699,30.760591507,9.01167351007,12.0885457993,0.00404644131777,0.00404644131777,0.000428316110629,0.13755388651,2.45230549467e-06,5.44956773751e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.11.mlp.gate_proj,layers.11.mlp.gate_proj,mlp_projection,Linear,gate_proj,11,24,0.478260869565,fake_int8_output,bf16,projection appears sensitive under activation probe,8,26.4658660889,26.4658660889,7.99116516113,25.8634679317,26.4658660889,6.946162045,7.99116516113,0.0034658042714,0.0034658042714,0.0002530107231,0.0832440657541,1.20464073916e-06,7.98074495378e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.11.mlp.up_proj,layers.11.mlp.up_proj,mlp_projection,Linear,up_proj,11,24,0.478260869565,fake_int8_output,bf16,projection appears sensitive under activation probe,8,26.4658660889,26.4658660889,7.74783658981,25.8634679317,26.4658660889,6.93739235401,7.74783658981,0.0034658042714,0.0034658042714,0.000249144914051,0.081993338652,1.20464073916e-06,1.40039484222e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.11.post_attention_layernorm,layers.11.post_attention_layernorm,norm,Qwen2RMSNorm,post_attention_layernorm,11,24,0.478260869565,fake_int8_output,fp32,high-sensitivity reduction/output path,8,648.52142334,648.52142334,26.4658660889,643.377662659,648.52142334,25.8634679317,26.4658660889,0.0736540146172,0.0736540146172,0.0034658042714,0.696231901646,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.11.self_attn.k_proj,layers.11.self_attn.k_proj,attention_projection,Linear,k_proj,11,24,0.478260869565,fake_int8_output,bf16,projection appears sensitive under activation probe,8,20.5387401581,20.5387401581,9.16219234467,18.2214677334,20.5387401581,7.25810152292,9.16219234467,0.00171561472234,0.00171561472234,0.000277688037386,0.085580194369,1.52587890625e-05,3.43322753906e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.11.self_attn.o_proj,layers.11.self_attn.o_proj,attention_projection,Linear,o_proj,11,24,0.478260869565,fake_int8_output,bf16,projection appears sensitive under activation probe,8,22.6611995697,20.7208652496,22.6611995697,15.3559854031,20.7208652496,22.2605950832,22.6611995697,0.00257798293023,0.000907363159058,0.00257798293023,0.385343559086,1.25340059469e-05,0.000938960532949,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.11.self_attn.q_proj,layers.11.self_attn.q_proj,attention_projection,Linear,q_proj,11,24,0.478260869565,fake_int8_output,bf16,projection appears sensitive under activation probe,8,20.5387401581,20.5387401581,14.9624605179,18.2214677334,20.5387401581,13.3586219549,14.9624605179,0.00171561472234,0.00171561472234,0.000925267981074,0.162660326809,2.72478388297e-06,1.49863115553e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.11.self_attn.v_proj,layers.11.self_attn.v_proj,attention_projection,Linear,v_proj,11,24,0.478260869565,fake_int8_output,bf16,projection appears sensitive under activation probe,8,20.5387401581,20.5387401581,9.45512962341,18.2214677334,20.5387401581,7.30181306601,9.45512962341,0.00171561472234,0.00171561472234,0.000280836673483,0.0900700269267,1.52587890625e-05,4.76837158203e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.12.input_layernorm,layers.12.input_layernorm,norm,Qwen2RMSNorm,input_layernorm,12,24,0.521739130435,fake_int8_output,fp32,high-sensitivity reduction/output path,8,649.257019043,649.257019043,28.7622680664,644.249504089,649.257019043,27.7079117298,28.7622680664,0.0708232307807,0.0708232307807,0.00390706345206,0.636476166546,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.12.mlp.down_proj,layers.12.mlp.down_proj,mlp_projection,Linear,down_proj,12,24,0.521739130435,fake_int8_output,bf16,projection appears sensitive under activation probe,8,31.5307445526,31.5307445526,13.997262001,23.2372822762,31.5307445526,12.9803316593,13.997262001,0.00280369087704,0.00280369087704,0.000872898483067,0.260693592951,2.17982710637e-06,2.99726227126e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.12.mlp.gate_proj,layers.12.mlp.gate_proj,mlp_projection,Linear,gate_proj,12,24,0.521739130435,fake_int8_output,bf16,projection appears sensitive under activation probe,8,24.1456375122,24.1456375122,8.16991424561,23.4880640507,24.1456375122,7.15143918991,8.16991424561,0.00285614622408,0.00285614622408,0.000266424305664,0.0887335110456,1.20464073916e-06,6.47494391615e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.12.mlp.up_proj,layers.12.mlp.up_proj,mlp_projection,Linear,up_proj,12,24,0.521739130435,fake_int8_output,bf16,projection appears sensitive under activation probe,8,24.1456375122,24.1456375122,8.73974990845,23.4880640507,24.1456375122,7.40827828646,8.73974990845,0.00285614622408,0.00285614622408,0.000286398657408,0.0942314770073,1.20464073916e-06,1.74672909452e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.12.post_attention_layernorm,layers.12.post_attention_layernorm,norm,Qwen2RMSNorm,post_attention_layernorm,12,24,0.521739130435,fake_int8_output,fp32,high-sensitivity reduction/output path,8,649.191650391,649.191650391,24.1456375122,644.353439331,649.191650391,23.4880640507,24.1456375122,0.0707375123166,0.0707375123166,0.00285614622408,0.607964262366,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.12.self_attn.k_proj,layers.12.self_attn.k_proj,attention_projection,Linear,k_proj,12,24,0.521739130435,fake_int8_output,bf16,projection appears sensitive under activation probe,8,28.7622680664,28.7622680664,6.36921262741,27.7079117298,28.7622680664,5.94522207975,6.36921262741,0.00390706345206,0.00390706345206,0.000182802941708,0.062135821674,1.71661376953e-05,0.000158309936523,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.12.self_attn.o_proj,layers.12.self_attn.o_proj,attention_projection,Linear,o_proj,12,24,0.521739130435,fake_int8_output,bf16,projection appears sensitive under activation probe,8,25.3316650391,25.3316650391,21.5069885254,18.7975891829,25.3316650391,18.1273937225,21.5069885254,0.00193835172831,0.00193835172831,0.00172344525345,0.404931906611,2.17982710637e-06,5.44956770909e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.12.self_attn.q_proj,layers.12.self_attn.q_proj,attention_projection,Linear,q_proj,12,24,0.521739130435,fake_int8_output,bf16,projection appears sensitive under activation probe,8,28.7622680664,28.7622680664,11.5183925629,27.7079117298,28.7622680664,11.351478219,11.5183925629,0.00390706345206,0.00390706345206,0.000664808008878,0.152357680723,2.17982710637e-06,0.000328608934467,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.12.self_attn.v_proj,layers.12.self_attn.v_proj,attention_projection,Linear,v_proj,12,24,0.521739130435,fake_int8_output,bf16,projection appears sensitive under activation probe,8,28.7622680664,28.7622680664,6.6667599678,27.7079117298,28.7622680664,5.01350754499,6.6667599678,0.00390706345206,0.00390706345206,0.000136106626087,0.0456044161692,1.52587890625e-05,7.24792480469e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.13.input_layernorm,layers.13.input_layernorm,norm,Qwen2RMSNorm,input_layernorm,13,24,0.565217391304,fake_int8_output,fp32,high-sensitivity reduction/output path,8,649.868896484,649.868896484,21.8466205597,646.743728638,649.868896484,21.2200016975,21.8466205597,0.0632586395368,0.0632586395368,0.00232699871412,0.479217760265,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.13.mlp.down_proj,layers.13.mlp.down_proj,mlp_projection,Linear,down_proj,13,24,0.565217391304,fake_int8_output,bf16,projection appears sensitive under activation probe,8,58.1398239136,58.1398239136,11.1746835709,52.0662889481,58.1398239136,9.07307291031,11.1746835709,0.0132025842322,0.0132025842322,0.000436782578618,0.135450475849,2.17982710637e-06,3.26974068798e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.13.mlp.gate_proj,layers.13.mlp.gate_proj,mlp_projection,Linear,gate_proj,13,24,0.565217391304,fake_int8_output,bf16,projection appears sensitive under activation probe,8,22.7697086334,22.7697086334,8.68276977539,22.274294138,22.7697086334,7.56131112576,8.68276977539,0.00256326523959,0.00256326523959,0.000297973105262,0.0980948619545,1.35522083156e-06,2.25870138024e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.13.mlp.up_proj,layers.13.mlp.up_proj,mlp_projection,Linear,up_proj,13,24,0.565217391304,fake_int8_output,bf16,projection appears sensitive under activation probe,8,22.7697086334,22.7697086334,10.209654808,22.274294138,22.7697086334,9.04036605358,10.209654808,0.00256326523959,0.00256326523959,0.000423725352448,0.138684391975,1.65638101635e-06,6.73093013575e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.13.post_attention_layernorm,layers.13.post_attention_layernorm,norm,Qwen2RMSNorm,post_attention_layernorm,13,24,0.565217391304,fake_int8_output,fp32,high-sensitivity reduction/output path,8,649.890197754,649.890197754,22.7697086334,647.270469666,649.890197754,22.274294138,22.7697086334,0.0621479465626,0.0621479465626,0.00256326523959,0.59002071619,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
